Source;Target;Type
"MCE4";"EQ3";Directed
"EQ3";"RST3";Directed
"RST3";"VTO4";Directed
"VTO4";"CMO1";Directed
"CMO1";"CMO";Directed
"CMO";"HSA1";Directed
"HSA1";"RST4";Directed
"RST4";"EQ4";Directed
"EQ4";"MCE3";Directed
"MCE3";"MCE4";Directed
